"Elem_name"	"ion_state"	"Wl"	"Ei"	"Ek"	"Ak"	"gi"	"gk"
"Fe"	"II"	284.538	3.89161339	8.2477153	5600000	6	6
"Fe"	"II"	284.542	5.58476799	9.9408057	6.1e+07	4	4
"Fe"	"II"	284.548	8.932201	13.288142	1.4e+07	4	2
"Fe"	"II"	284.559	5.54876624	9.9045425	1.6e+08	8	6
"Fe"	"I"	284.559	0.95815732	5.31393522	7860000	7	5
"Fe"	"II"	284.693	8.0349812	12.3887082	3.3e+07	2	2
"Fe"	"II"	284.777	5.40831276	9.7607579	5.1e+07	4	4
"Fe"	"II"	284.788	9.2365863	13.5888631	9.6e+07	4	4
"Fe"	"II"	284.805	3.23045937	7.5824802	1.3e+07	6	8
"Fe"	"II"	284.807	8.9224918	13.2744861	6900000	6	4
"Fe"	"II"	284.811	5.55260578	9.9045425	9.9e+07	6	6
"Fe"	"II"	284.832	5.5891955	9.9408057	1.59e+08	6	4
"Fe"	"I"	284.871	0.99011115	5.34111814	2700000	5	3
"Fe"	"II"	284.89	4.0803055	8.4310228	5300000	12	10
"Fe"	"II"	284.917	8.0384001	12.3887082	6.8e+07	4	2
"Fe"	"II"	284.956	9.1707197	13.5204286	3700000	14	14
"Fe"	"II"	284.961	3.19945278	7.549101	4600000	10	12
"Fe"	"II"	285.071	8.3709578	12.718917	6800000	12	12
"Fe"	"II"	285.14	3.22131344	7.5682105	2400000	8	6
"Fe"	"II"	285.172	5.61522263	9.9616418	1.96e+08	4	2
"Fe"	"I"	285.18	1.01105568	5.35736031	33700000	3	5
"Fe"	"II"	285.262	9.1256755	13.4707235	4.4e+07	12	14
"Fe"	"II"	285.287	3.33923354	7.6839121	1700000	2	4
"Fe"	"II"	285.321	3.23045937	7.574617	2300000	6	6
"Fe"	"I"	285.377	2.58810592	6.9314031	5910000	7	9
"Fe"	"II"	285.411	9.1256755	13.4684564	6500000	12	12
"Fe"	"II"	285.443	8.932201	13.2744861	3800000	4	4
"Fe"	"II"	285.541	9.373317	13.7141191	2400000	8	6
"Fe"	"II"	285.567	3.22131344	7.5617273	9e+06	8	10
"Fe"	"II"	285.569	3.38661825	7.7269984	6400000	8	8
"Fe"	"II"	285.615	3.19945278	7.5391368	5e+06	10	10
"Fe"	"II"	285.638	5.36090398	9.7002396	4.4e+07	6	8
"Fe"	"II"	285.674	9.2500722	13.5888631	5200000	6	4
"Fe"	"II"	285.691	5.5107139	9.8492422	1.33e+08	8	8
"Fe"	"II"	285.717	3.89161339	8.2297382	1.2e+07	6	8
"Fe"	"II"	285.742	3.23045937	7.5682105	2e+06	6	6
"Fe"	"II"	285.834	3.76769941	8.1040544	4.8e+07	10	12
"Fe"	"II"	285.853	4.7379945	9.074071	8e+06	4	2
"Fe"	"II"	285.863	5.604888	9.9408057	3e+07	2	4
"Fe"	"II"	285.881	9.373317	13.7089715	4300000	8	8
"Fe"	"II"	286.156	8.1279417	12.4594232	1400000	10	8
"Fe"	"I"	286.249	1.01105568	5.34111814	1170000	3	3
"Fe"	"II"	286.295	8.6355591	12.9649317	2900000	6	6
"Fe"	"II"	286.31	9.0742936	13.4034281	1700000	4	4
"Fe"	"I"	286.343	1.48486439	5.81351269	4130000	9	9
"Fe"	"II"	286.412	5.40831276	9.735914	2e+07	4	6
"Fe"	"II"	286.433	8.9224918	13.2497908	4500000	6	6
"Fe"	"II"	286.474	8.9478161	13.2744861	1700000	4	4
"Fe"	"II"	286.497	3.90341906	8.2297382	4300000	8	8
"Fe"	"II"	286.546	5.61522263	9.9408057	1.3e+07	4	4
"Fe"	"II"	286.62	9.1439928	13.4684564	7.8e+07	10	12
"Fe"	"II"	286.654	8.6301144	12.9540682	1.1e+07	8	8
"Fe"	"I"	286.662	0.99011115	5.31393522	1990000	5	5
"Fe"	"I"	286.731	1.60789577	5.93068755	1250000	5	7
"Fe"	"I"	286.756	1.60789577	5.93030716	2370000	5	5
"Fe"	"II"	286.774	9.1256755	13.4478119	8e+06	12	14
"Fe"	"II"	286.805	8.6355591	12.9572238	2800000	6	6
"Fe"	"II"	286.836	8.9532696	13.2744861	9e+06	2	4
"Fe"	"I"	286.845	2.27860466	6.59967157	14500000	5	3
"Fe"	"II"	286.915	3.38661825	7.7066254	1400000	8	10
"Fe"	"II"	286.931	5.58476799	9.9045425	4e+07	4	6
"Fe"	"II"	286.97	3.38661825	7.7058106	1100000	8	6
"Fe"	"II"	287.009	8.9224918	13.2411006	1.3e+07	6	6
"Fe"	"II"	287.072	8.4310228	12.7486745	1400000	10	10
"Fe"	"II"	287.075	9.0996679	13.4172719	1e+06	10	10
"Fe"	"II"	287.106	3.19945278	7.5165973	2200000	10	12
"Fe"	"II"	287.113	3.24468891	7.5617273	3e+06	12	10
"Fe"	"II"	287.127	7.7725538	12.0893786	8e+06	6	6
"Fe"	"II"	287.226	5.5891955	9.9045425	4500000	6	6
"Fe"	"I"	287.233	0.95815732	5.2733878	1980000	7	7
"Fe"	"II"	287.238	3.26732671	7.5824802	1.7e+07	10	8
"Fe"	"II"	287.34	3.81430861	8.1279417	4.6e+07	8	10
"Fe"	"II"	287.52	8.9430267	13.2539571	3800000	10	8
"Fe"	"I"	287.53	1.48486439	5.79564049	1520000	9	7
"Fe"	"II"	287.535	3.38661825	7.6973256	1.4e+07	8	10
"Fe"	"II"	287.655	8.932201	13.2411006	9e+06	4	6
"Fe"	"II"	287.68	3.38661825	7.6951447	9600000	8	8
"Fe"	"II"	287.716	8.9801352	13.288142	6200000	2	2
"Fe"	"I"	287.73	1.48486439	5.79264615	4610000	9	9
"Fe"	"II"	287.925	3.76769941	8.0725728	3600000	10	8
"Fe"	"II"	288.012	8.7438237	13.0473836	3500000	8	6
"Fe"	"II"	288.076	0.9863338	5.28894824	2200000	8	8
"Fe"	"II"	288.083	3.42449356	7.7269984	8e+06	6	8
"Fe"	"II"	288.118	8.9478161	13.2497908	1900000	4	6
"Fe"	"II"	288.251	9.1707197	13.4707235	1.08e+08	14	14
"Fe"	"II"	288.274	9.1710815	13.4707235	2800000	12	14
"Fe"	"II"	288.286	8.9478161	13.2472961	6400000	4	4
"Fe"	"II"	288.371	3.24468891	7.5428961	1.5e+07	12	14
"Fe"	"I"	288.375	2.69240763	6.99055915	2910000	11	11
"Fe"	"II"	288.403	9.1707197	13.4684564	4500000	14	12
"Fe"	"II"	288.41	8.9593142	13.2569411	1e+07	12	10
"Fe"	"II"	288.418	8.9564405	13.2539571	1800000	6	8
"Fe"	"II"	288.427	9.1710815	13.4684564	1.14e+08	12	12
"Fe"	"II"	288.476	5.55260578	9.8492422	2.5e+07	6	8
"Fe"	"II"	288.503	8.9918996	13.288142	1.2e+07	4	2
"Fe"	"II"	288.593	4.07605998	8.3709578	3800000	14	12
"Fe"	"I"	288.632	1.55735733	5.85168345	1290000	7	5
"Fe"	"II"	288.697	8.9564405	13.2497908	5500000	6	6
"Fe"	"II"	288.731	3.42449356	7.7173363	1900000	6	4
"Fe"	"II"	288.765	7.9286411	12.2209869	1400000	10	8
"Fe"	"I"	288.78	2.69240763	6.9845209	7980000	11	13
"Fe"	"I"	288.796	2.4326947	6.72458242	1410000	11	9
"Fe"	"II"	288.81	3.19725263	7.4889348	6100000	4	6
"Fe"	"II"	288.865	8.9564405	13.2472961	3100000	6	4
"Fe"	"II"	288.916	8.7179023	13.0079946	3200000	10	10
"Fe"	"II"	288.939	8.7438237	13.0335915	2.1e+07	8	8
"Fe"	"I"	289.248	2.42543332	6.710613	8780000	9	9
"Fe"	"II"	289.318	8.7179023	13.0020396	3100000	10	10
"Fe"	"I"	289.45	2.27860466	6.56078442	48300000	5	5
"Fe"	"II"	289.478	3.26732671	7.549101	5700000	10	12
"Fe"	"I"	289.503	1.55735733	5.83875215	4240000	7	7
"Fe"	"II"	289.51	3.42449356	7.7058106	1600000	6	6
"Fe"	"II"	289.522	3.90341906	8.184541	1.1e+07	8	10
"Fe"	"II"	289.535	7.9400585	12.2209869	9e+06	8	8
"Fe"	"II"	289.647	8.9705104	13.2497908	2200000	8	6
"Fe"	"II"	289.726	3.42449356	7.7025932	1.8e+07	6	4
"Fe"	"II"	289.759	8.6301144	12.9077394	8e+06	8	8
"Fe"	"II"	289.795	9.1707197	13.4478119	8e+06	14	14
"Fe"	"II"	289.799	7.9286411	12.2056752	9e+06	10	10
"Fe"	"II"	289.832	8.7179023	12.9944385	3.5e+07	10	10
"Fe"	"II"	289.874	4.7317602	9.0076893	1e+06	6	8
"Fe"	"II"	289.925	7.9458259	12.2209869	3.8e+07	6	8
"Fe"	"I"	289.941	2.27860466	6.55353246	46800000	5	3
"Fe"	"II"	290.021	8.7438237	13.0175819	1.2e+07	8	8
"Fe"	"II"	290.066	9.373317	13.6464158	1.6e+07	8	6
"Fe"	"II"	290.102	8.9593142	13.2318648	3200000	12	10
"Fe"	"I"	290.138	1.55735733	5.82938837	2460000	7	7
"Fe"	"I"	290.191	2.39920471	6.67045638	17800000	11	11
"Fe"	"II"	290.221	9.0036704	13.2744861	5e+06	6	4
"Fe"	"II"	290.247	3.76769941	8.0381375	3200000	10	10
"Fe"	"I"	290.408	2.7275445	6.99559552	1780000	9	9
"Fe"	"II"	290.456	7.919655	12.1870155	5900000	12	12
"Fe"	"II"	290.485	8.9705104	13.2374489	3200000	8	8
"Fe"	"II"	290.55	9.373317	13.6392921	1600000	8	10
"Fe"	"II"	290.574	7.9400585	12.2056752	2.9e+07	8	10
"Fe"	"II"	290.612	3.33923354	7.6042922	4400000	2	4
"Fe"	"I"	290.752	2.7275445	6.99055915	16100000	9	11
"Fe"	"II"	290.837	8.6355591	12.8973225	4100000	6	6
"Fe"	"I"	290.886	2.44955978	6.710613	8980000	7	9
"Fe"	"II"	291.069	7.9286411	12.1870155	2.5e+07	10	12
"Fe"	"II"	291.076	3.81430861	8.0725728	1500000	8	8
"Fe"	"I"	291.093	2.75857762	7.01660092	2390000	7	9
"Fe"	"II"	291.101	8.9918996	13.2497908	2900000	4	6
"Fe"	"II"	291.155	8.6355591	12.8926628	2e+06	6	8
"Fe"	"II"	291.18	8.6355591	12.8923104	6.1e+07	6	8
"Fe"	"I"	291.216	0	4.2562228	2610000	9	7
"Fe"	"I"	291.226	1.55735733	5.8134352	1360000	7	5
"Fe"	"I"	291.43	1.60789577	5.86098438	3300000	5	3
"Fe"	"II"	291.621	9.0036704	13.2539571	1600000	6	8
"Fe"	"II"	291.708	4.49479059	8.7438237	2700000	6	8
"Fe"	"II"	291.783	8.0349812	12.2829242	2.4e+07	2	4
"Fe"	"I"	291.802	3.23672008	7.4843851	1.18e+08	13	13
"Fe"	"II"	291.853	7.919655	12.1665863	2.6e+07	12	14
"Fe"	"I"	291.984	2.42543332	6.67045638	7440000	9	11
"Fe"	"II"	292.018	8.0384001	12.2829242	4.8e+07	4	4
"Fe"	"I"	292.069	1.60789577	5.85168345	6380000	5	5
"Fe"	"II"	292.202	3.90341906	8.1452725	3800000	8	10
"Fe"	"I"	292.329	3.26711257	7.5071336	1.39e+08	11	11
"Fe"	"I"	292.385	2.69240763	6.93160665	29700000	11	11
"Fe"	"I"	292.536	2.75857762	6.99559552	16900000	7	9
"Fe"	"II"	292.659	0.9863338	5.22157443	5100000	8	10
"Fe"	"II"	292.785	9.0076893	13.2411006	2900000	8	6
"Fe"	"II"	292.796	7.9877322	12.2209869	4800000	6	8
"Fe"	"II"	292.85	8.2589171	12.4913863	2.4e+07	4	6
"Fe"	"I"	292.901	0.05156912	4.28330826	5100000	7	5
"Fe"	"I"	292.912	3.30140276	7.5329818	1.53e+08	9	9
"Fe"	"II"	293.028	9.0075386	13.2374489	1100000	10	8
"Fe"	"II"	293.415	9.0075386	13.2318648	6500000	10	10
"Fe"	"II"	293.588	9.373317	13.5951452	8.4e+07	8	6
"Fe"	"I"	293.69	0	4.22036211	1.4e+07	9	9
"Fe"	"II"	293.885	8.1279417	12.3455088	1.7e+07	10	10
"Fe"	"II"	294.011	8.6301144	12.845869	6.4e+07	8	10
"Fe"	"II"	294.091	8.1308918	12.3455088	2400000	12	10
"Fe"	"II"	294.098	8.1452725	12.3597808	1600000	10	8
"Fe"	"I"	294.134	0.08728574	4.30127816	5120000	5	3
"Fe"	"II"	294.148	9.4122703	13.6260522	6800000	6	8
"Fe"	"II"	294.294	8.2477153	12.4594232	2e+07	6	8
"Fe"	"II"	294.44	1.6952613	5.90488507	3.5e+07	4	2
"Fe"	"II"	294.582	7.2736817	11.4812729	2200000	8	8
"Fe"	"I"	294.736	2.27860466	6.48399171	9300000	5	5
"Fe"	"II"	294.765	1.67061856	5.87558748	20100000	6	4
"Fe"	"I"	294.788	0.05156912	4.2562228	18300000	7	7
"Fe"	"I"	294.843	2.7275445	6.9314031	33200000	9	9
"Fe"	"II"	294.918	3.76769941	7.9704921	2.5e+07	10	8
"Fe"	"II"	295.098	8.1452725	12.3455088	4800000	10	10
"Fe"	"I"	295.349	2.75857762	6.95524523	36400000	7	7
"Fe"	"II"	295.377	1.04046986	5.23672772	5200000	6	8
"Fe"	"I"	295.394	0.08728574	4.28330826	18900000	5	5
"Fe"	"II"	295.406	3.38661825	7.5824802	1200000	8	8
"Fe"	"II"	295.42	8.1926616	12.3883229	3500000	6	4
"Fe"	"I"	295.465	2.27860466	6.47361547	10600000	5	7
"Fe"	"I"	295.686	2.69240763	6.8842923	1770000	11	11
"Fe"	"I"	295.736	0.11011433	4.30127816	17700000	3	3
"Fe"	"I"	295.748	2.27860466	6.46959714	13100000	5	3
"Fe"	"II"	295.812	7.2693948	11.4594834	1500000	10	10
"Fe"	"II"	295.83	8.7179023	12.9077394	4800000	10	8
"Fe"	"II"	295.852	5.5107139	9.7002396	1600000	8	8
"Fe"	"II"	295.912	8.9593142	13.1479926	2700000	12	12
"Fe"	"II"	295.96	3.38661825	7.574617	1e+07	8	6
"Fe"	"II"	295.983	5.56875734	9.7564232	1.4e+07	8	6
"Fe"	"I"	295.999	2.69240763	6.8798512	50200000	11	13
"Fe"	"I"	296.066	2.94879294	7.1352919	8480000	11	9
"Fe"	"II"	296.148	8.1744466	12.3597808	2300000	8	8
"Fe"	"II"	296.246	8.1926616	12.3766049	1400000	6	6
"Fe"	"II"	296.292	5.55260578	9.735914	1600000	6	6
"Fe"	"II"	296.413	3.38661825	7.5682105	4600000	8	6
"Fe"	"II"	296.462	1.72398297	5.90488507	6500000	2	2
"Fe"	"II"	296.503	1.6952613	5.87558748	9400000	4	4
"Fe"	"I"	296.525	0.12126572	4.30127816	11600000	1	3
"Fe"	"II"	296.539	3.42449356	7.6042922	1100000	6	4
"Fe"	"II"	296.597	9.052853	13.2318648	4e+06	8	10
"Fe"	"I"	296.69	0	4.17769679	27200000	9	11
"Fe"	"II"	296.768	9.4122703	13.5888631	8.3e+07	6	4
"Fe"	"II"	296.773	8.7438237	12.920346	2600000	8	6
"Fe"	"I"	296.848	2.42419831	6.59967157	8260000	3	3
"Fe"	"II"	296.887	8.2137854	12.3887082	7.3e+07	2	2
"Fe"	"I"	296.936	0.11011433	4.284348	3660000	3	1
"Fe"	"I"	296.947	0.85899575	5.03306811	2100000	11	9
"Fe"	"II"	296.994	3.81430861	7.9877322	2.3e+07	8	6
"Fe"	"I"	297.01	0.11011433	4.28330826	10800000	3	5
"Fe"	"I"	297.012	0.08728574	4.26045326	3430000	5	3
"Fe"	"II"	297.051	1.07624119	5.24885175	2700000	4	6
"Fe"	"II"	297.069	3.76769941	7.9400585	4200000	10	8
"Fe"	"II"	297.201	5.604888	9.775414	1400000	2	2
"Fe"	"I"	297.313	0.08728574	4.2562228	13500000	5	7
"Fe"	"I"	297.324	0.05156912	4.22036211	18300000	7	9
"Fe"	"I"	297.613	2.27860466	6.44334733	9700000	5	7
"Fe"	"II"	297.907	5.57055201	9.7311656	9e+06	6	4
"Fe"	"II"	297.935	1.09686139	5.25709365	1600000	2	4
"Fe"	"I"	298.053	2.75857762	6.91716472	16600000	7	7
"Fe"	"II"	298.065	7.2693948	11.4278331	1600000	10	10
"Fe"	"II"	298.096	3.42449356	7.5824802	1100000	6	8
"Fe"	"I"	298.144	0.05156912	4.20888328	6530000	7	5
"Fe"	"I"	298.185	2.17594512	6.33269478	18600000	7	9
"Fe"	"II"	298.206	4.47910423	8.6355591	2.4e+07	4	6
"Fe"	"I"	298.223	2.99035244	7.14657331	3470000	9	7
"Fe"	"II"	298.226	3.81430861	7.9704921	1200000	8	8
"Fe"	"I"	298.357	0	4.15435379	27900000	9	7
"Fe"	"II"	298.418	8.7438237	12.8973225	5300000	8	6
"Fe"	"II"	298.421	8.7179023	12.871364	1900000	10	8
"Fe"	"II"	298.483	1.67061856	5.82322475	4.3e+07	6	6
"Fe"	"II"	298.496	8.307007	12.4594232	5.4e+07	6	8
"Fe"	"II"	298.555	1.72398297	5.87558748	23900000	2	4
"Fe"	"II"	298.564	5.54876624	9.7002396	1200000	8	8
"Fe"	"II"	298.634	8.3408923	12.4913863	4.1e+07	4	6
"Fe"	"I"	298.729	0.91460217	5.06378173	5250000	9	7
"Fe"	"II"	298.751	8.0381375	12.1870155	2700000	10	12
"Fe"	"II"	298.753	8.7438237	12.8926628	5500000	8	8
"Fe"	"II"	298.779	8.7438237	12.8923104	8.8e+07	8	8
"Fe"	"I"	299.039	2.7275445	6.87242168	3.5e+07	9	11
"Fe"	"II"	299.124	3.42449356	7.5682105	1400000	6	6
"Fe"	"II"	299.183	5.5107139	9.6536143	1e+06	8	10
"Fe"	"I"	299.443	0.05156912	4.19086081	43900000	7	5
"Fe"	"I"	299.45	0.12126572	4.26045326	1490000	1	3
"Fe"	"II"	299.597	8.7179023	12.8550633	1e+06	10	10
"Fe"	"I"	299.639	2.42419831	6.56078442	1.7e+07	3	5
"Fe"	"II"	299.73	4.49479059	8.6301144	9e+06	6	8
"Fe"	"II"	299.771	8.9478161	13.0825823	3e+06	4	4
"Fe"	"II"	299.798	7.12826481	11.2626611	1600000	4	2
"Fe"	"I"	299.951	0.85899575	4.99127081	1.7e+07	11	11
"Fe"	"II"	300.006	3.81430861	7.9458259	3e+06	8	6
"Fe"	"II"	300.025	9.1256755	13.2569411	4900000	12	10
"Fe"	"I"	300.045	1.48486439	5.61584517	5410000	9	11
"Fe"	"I"	300.095	0.08728574	4.21758325	64200000	5	3
"Fe"	"II"	300.112	8.2297382	12.3597808	4900000	8	8
"Fe"	"II"	300.131	8.2589171	12.3887082	1e+07	4	2
"Fe"	"II"	300.14	8.0349812	12.1646572	1.3e+07	2	4
"Fe"	"II"	300.16	8.2589171	12.3883229	3900000	4	4
"Fe"	"II"	300.197	8.2477153	12.3766049	4100000	6	6
"Fe"	"II"	300.232	3.9441623	8.0725728	2e+06	6	8
"Fe"	"II"	300.264	8.7179023	12.845869	9.2e+07	10	10
"Fe"	"II"	300.264	1.6952613	5.82322475	17900000	4	6
"Fe"	"I"	300.303	0.95815732	5.08559017	7500000	7	5
"Fe"	"II"	300.389	8.0384001	12.1646572	3.1e+07	4	4
"Fe"	"I"	300.411	2.4326947	6.5586399	2790000	11	11
"Fe"	"I"	300.53	2.40407444	6.528387	2940000	13	15
"Fe"	"I"	300.714	1.48486439	5.60664989	7340000	9	7
"Fe"	"I"	300.728	0.08728574	4.20888328	2730000	5	5
"Fe"	"I"	300.814	0.11011433	4.2305396	1.07e+08	3	1
"Fe"	"I"	300.909	2.40407444	6.52319179	7770000	13	11
"Fe"	"I"	300.957	0.91460217	5.03306811	14300000	9	9
"Fe"	"II"	301.02	5.82322475	9.9408057	5e+06	6	4
"Fe"	"I"	301.148	2.75857762	6.8744289	37900000	7	9
"Fe"	"II"	301.539	9.0576548	13.1681849	7200000	6	6
"Fe"	"II"	301.579	9.1439928	13.2539571	5700000	10	8
"Fe"	"I"	301.592	2.4326947	6.5424903	6300000	11	9
"Fe"	"I"	301.618	0.99011115	5.09954435	8850000	5	3
"Fe"	"II"	301.694	7.12826481	11.2366645	1700000	4	4
"Fe"	"I"	301.763	0.11011433	4.21758325	6810000	3	3
"Fe"	"I"	301.898	0.95815732	5.06378173	10300000	7	7
"Fe"	"I"	301.929	2.45343044	6.5586399	2330000	9	11
"Fe"	"I"	302.049	0.08728574	4.19086081	19400000	5	5
"Fe"	"I"	302.064	0	4.10337372	75900000	9	9
"Fe"	"I"	302.107	0.05156912	4.15435379	45500000	7	7
"Fe"	"II"	302.131	8.9801352	13.0825823	3300000	2	4
"Fe"	"II"	302.266	8.7438237	12.8444417	1400000	8	6
"Fe"	"I"	302.403	0.11011433	4.20888328	4870000	3	5
"Fe"	"II"	302.5	8.9801352	13.0775959	6200000	2	2
"Fe"	"II"	302.547	8.932201	13.0290363	3500000	4	2
"Fe"	"I"	302.564	2.40407444	6.50067093	58600000	13	13
"Fe"	"I"	302.584	0.12126572	4.21758325	34800000	1	3
"Fe"	"I"	302.646	0.99011115	5.08559017	1.1e+07	5	5
"Fe"	"II"	302.72	9.494392	13.5888631	2700000	2	4
"Fe"	"I"	303.015	2.4326947	6.52319179	50400000	11	11
"Fe"	"II"	303.107	8.9564405	13.045693	1100000	6	8
"Fe"	"I"	303.164	1.01105568	5.09954435	13800000	3	3
"Fe"	"I"	303.31	2.42419831	6.51071489	5260000	3	3
"Fe"	"II"	303.344	5.87558748	9.9616418	1.3e+07	4	2
"Fe"	"II"	303.364	9.0686191	13.1544172	1500000	8	10
"Fe"	"II"	303.364	9.0622072	13.1479926	9e+06	10	12
"Fe"	"II"	303.534	8.9918996	13.0754025	6500000	4	4
"Fe"	"II"	303.561	9.2365863	13.3197144	3400000	4	4
"Fe"	"II"	303.696	5.82322475	9.9045425	2.2e+07	6	6
"Fe"	"I"	303.739	0.11011433	4.19086081	29100000	3	5
"Fe"	"I"	303.932	2.4326947	6.51085164	1600000	11	13
"Fe"	"II"	303.96	8.9918996	13.0696934	1700000	4	6
"Fe"	"I"	304.043	0.91460217	4.99127081	2450000	9	11
"Fe"	"II"	304.073	8.7179023	12.7941734	3100000	10	8
"Fe"	"II"	304.091	9.0686191	13.1446413	9e+06	8	10
"Fe"	"II"	304.091	8.9224918	12.9985021	3500000	6	4
"Fe"	"II"	304.148	9.6388708	13.7141191	4200000	6	6
"Fe"	"II"	304.154	8.9705104	13.045693	4200000	8	8
"Fe"	"I"	304.164	1.55735733	5.63240401	4240000	7	9
"Fe"	"I"	304.174	0.95815732	5.03306811	5200000	7	9
"Fe"	"I"	304.202	1.01105568	5.08559017	4700000	3	5
"Fe"	"I"	304.266	0.99011115	5.06378173	5200000	5	7
"Fe"	"II"	304.41	9.0036704	13.0754025	4500000	6	4
"Fe"	"II"	304.483	3.96737644	8.0381375	1200000	8	10
"Fe"	"I"	304.559	2.45343044	6.52319179	1780000	9	11
"Fe"	"II"	304.606	8.2137854	12.2829242	1.3e+07	2	4
"Fe"	"II"	304.711	8.2137854	12.2815138	6100000	2	2
"Fe"	"I"	304.76	0.08728574	4.15435379	28400000	5	7
"Fe"	"II"	304.779	9.2500722	13.3168722	1600000	6	6
"Fe"	"II"	304.899	5.87558748	9.9408057	3.8e+07	4	4
"Fe"	"II"	305.168	9.052853	13.1144927	6100000	8	8
"Fe"	"I"	305.307	2.42419831	6.48399171	15300000	3	5
"Fe"	"I"	305.526	1.55735733	5.61423177	9480000	7	5
"Fe"	"II"	305.535	5.90488507	9.9616418	5.7e+07	2	2
"Fe"	"II"	305.549	9.6388708	13.6954523	1e+07	6	4
"Fe"	"II"	305.68	4.07605998	8.1308918	1700000	14	12
"Fe"	"I"	305.745	0.85899575	4.91297355	31300000	11	9
"Fe"	"II"	305.836	8.307007	12.3597808	2100000	6	8
"Fe"	"II"	305.872	9.0622072	13.1144927	1500000	10	8
"Fe"	"I"	305.909	0.05156912	4.10337372	16300000	7	9
"Fe"	"II"	305.986	9.0622072	13.1129762	1e+06	10	12
"Fe"	"I"	306.054	2.99035244	7.04023466	6750000	9	7
"Fe"	"II"	306.127	8.9801352	13.0290363	1800000	2	2
"Fe"	"II"	306.21	8.3408923	12.3887082	1.9e+07	4	2
"Fe"	"II"	306.224	4.0803055	8.1279417	1.4e+07	12	10
"Fe"	"II"	306.521	9.0036704	13.0473836	1200000	6	6
"Fe"	"II"	306.531	3.9441623	7.9877322	2900000	6	6
"Fe"	"I"	306.648	2.7275445	6.76958063	9110000	9	7
"Fe"	"I"	306.7	3.26711257	7.3084633	17100000	11	13
"Fe"	"I"	306.712	1.60789577	5.64908881	3890000	5	7
"Fe"	"I"	306.724	0.91460217	4.95563019	31200000	9	7
"Fe"	"I"	306.817	1.60789577	5.64769932	11100000	5	3
"Fe"	"II"	306.994	8.9705104	13.0079946	1500000	8	10
"Fe"	"II"	307.112	5.90488507	9.9408057	2.6e+07	2	4
"Fe"	"II"	307.128	8.3408923	12.3766049	1300000	4	6
"Fe"	"II"	307.168	8.2477153	12.2829242	2200000	6	4
"Fe"	"II"	307.173	8.9593142	12.9944385	3200000	12	10
"Fe"	"I"	307.398	2.69240763	6.72458242	3830000	11	9
"Fe"	"II"	307.505	8.7179023	12.7486745	3200000	10	10
"Fe"	"I"	307.572	0.95815732	4.98804995	31400000	7	5
"Fe"	"II"	307.644	5.87558748	9.9045425	3.8e+07	4	6
"Fe"	"II"	307.717	4.07605998	8.1040544	1.4e+07	14	12
"Fe"	"II"	307.833	9.0076893	13.0341827	3100000	8	6
"Fe"	"I"	307.843	2.48437256	6.51071489	15200000	1	3
"Fe"	"II"	307.868	5.82322475	9.8492422	5.6e+07	6	8
"Fe"	"I"	307.999	3.30140276	7.3257089	8350000	9	11
"Fe"	"I"	308.374	0.99011115	5.00952178	30800000	5	3
"Fe"	"II"	308.928	8.9593142	12.971513	3e+06	12	14
"Fe"	"II"	308.939	4.7317602	8.7438237	2200000	6	8
"Fe"	"I"	309.02	2.75857762	6.76958063	2380000	7	7
"Fe"	"I"	309.158	1.01105568	5.02027939	55300000	3	1
"Fe"	"I"	309.38	1.60789577	5.61423177	1280000	5	5
"Fe"	"I"	309.527	2.69240763	6.69685175	1930000	11	11
"Fe"	"II"	309.629	3.96737644	7.9704921	1900000	8	8
"Fe"	"I"	309.819	2.69240763	6.6930753	7520000	11	11
"Fe"	"II"	309.835	9.0075386	13.0079946	3100000	10	10
"Fe"	"II"	309.847	9.0076893	13.0079946	1700000	8	10
"Fe"	"I"	309.989	1.01105568	5.00952178	19300000	3	3
"Fe"	"I"	309.997	0.91460217	4.91297355	8230000	9	9
"Fe"	"I"	310.03	0.99011115	4.98804995	18700000	5	5
"Fe"	"I"	310.066	0.95815732	4.95563019	13500000	7	7
"Fe"	"I"	310.084	2.40407444	6.40132623	2730000	13	11
"Fe"	"I"	310.1	2.7275445	6.72458242	5530000	9	9
"Fe"	"II"	310.271	9.0036704	12.9985021	2200000	6	4
"Fe"	"II"	310.517	3.88869686	7.8803734	7500000	4	2
"Fe"	"II"	310.555	3.8891925	7.8803734	7e+06	2	2
"Fe"	"II"	310.656	3.81430861	7.8041909	1880000	8	8
"Fe"	"I"	311.208	2.94879294	6.93160665	5240000	11	11
"Fe"	"II"	311.43	3.88869686	7.8686738	6400000	4	4
"Fe"	"II"	311.468	3.8891925	7.8686738	2500000	2	4
"Fe"	"II"	311.562	9.0076893	12.985988	2200000	8	6
"Fe"	"II"	311.658	3.89161339	7.8686738	5500000	6	4
"Fe"	"I"	311.663	1.01105568	4.98804995	3040000	3	5
"Fe"	"II"	311.748	8.307007	12.2829242	9e+06	6	4
"Fe"	"II"	311.83	7.4725712	11.4474493	2500000	8	6
"Fe"	"II"	311.886	8.9593142	12.9334579	1300000	12	14
"Fe"	"I"	311.949	2.4326947	6.40603863	8280000	11	9
"Fe"	"I"	312.044	2.45343044	6.42557692	7260000	9	7
"Fe"	"II"	312.372	7.4725712	11.4405332	2400000	8	6
"Fe"	"I"	312.565	0.99011115	4.95563019	2120000	5	7
